filename,image_path,label_path_xml,label_path,image_size,bbox_count,tables
00131.PNG,data/images/00131.PNG,data/labels/00131.xml,data/labels/00131.txt,"<PandasArray>
[863, 1763, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '65'), ('ymin', '645'), ('xmax', '794'), ('ymax', '1362')]))])]
Length: 1, dtype: object"
00132.PNG,data/images/00132.PNG,data/labels/00132.xml,data/labels/00132.txt,"<PandasArray>
[740, 600, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '112'), ('ymin', '312'), ('xmax', '637'), ('ymax', '499')]))])]
Length: 1, dtype: object"
00133.PNG,data/images/00133.PNG,data/labels/00133.xml,data/labels/00133.txt,"<PandasArray>
[889, 507, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '194'), ('ymin', '274'), ('xmax', '679'), ('ymax', '435')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '454'), ('ymin', '184'), ('xmax', '679'), ('ymax', '245')]))])]
Length: 2, dtype: object"
00134.PNG,data/images/00134.PNG,data/labels/00134.xml,data/labels/00134.txt,"<PandasArray>
[583, 710, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '15'), ('ymin', '282'), ('xmax', '572'), ('ymax', '703')]))])]
Length: 1, dtype: object"
00135.PNG,data/images/00135.PNG,data/labels/00135.xml,data/labels/00135.txt,"<PandasArray>
[600, 730, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '11'), ('ymin', '557'), ('xmax', '576'), ('ymax', '723')]))])]
Length: 1, dtype: object"
00136.PNG,data/images/00136.PNG,data/labels/00136.xml,data/labels/00136.txt,"<PandasArray>
[790, 374, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '64'), ('ymin', '43'), ('xmax', '648'), ('ymax', '313')]))])]
Length: 1, dtype: object"
00137.PNG,data/images/00137.PNG,data/labels/00137.xml,data/labels/00137.txt,"<PandasArray>
[440, 570, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '101'), ('ymin', '251'), ('xmax', '338'), ('ymax', '388')]))])]
Length: 1, dtype: object"
00138.PNG,data/images/00138.PNG,data/labels/00138.xml,data/labels/00138.txt,"<PandasArray>
[670, 834, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '11'), ('ymin', '330'), ('xmax', '658'), ('ymax', '687')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '464'), ('ymin', '169'), ('xmax', '656'), ('ymax', '312')]))])]
Length: 2, dtype: object"
00139.PNG,data/images/00139.PNG,data/labels/00139.xml,data/labels/00139.txt,"<PandasArray>
[740, 600, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '115'), ('ymin', '298'), ('xmax', '636'), ('ymax', '494')]))])]
Length: 1, dtype: object"
00140.PNG,data/images/00140.PNG,data/labels/00140.xml,data/labels/00140.txt,"<PandasArray>
[1275, 1650, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '41'), ('ymin', '430'), ('xmax', '1231'), ('ymax', '1492')]))])]
Length: 1, dtype: object"
00141.PNG,data/images/00141.PNG,data/labels/00141.xml,data/labels/00141.txt,"<PandasArray>
[349, 349, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '7'), ('ymin', '210'), ('xmax', '341'), ('ymax', '307')]))])]
Length: 1, dtype: object"
00142.PNG,data/images/00142.PNG,data/labels/00142.xml,data/labels/00142.txt,"<PandasArray>
[918, 720, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '37'), ('ymin', '421'), ('xmax', '882'), ('ymax', '673')]))])]
Length: 1, dtype: object"
00143.PNG,data/images/00143.PNG,data/labels/00143.xml,data/labels/00143.txt,"<PandasArray>
[1894, 1430, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '2'), ('ymin', '399'), ('xmax', '1880'), ('ymax', '756')]))])]
Length: 1, dtype: object"
00144.PNG,data/images/00144.PNG,data/labels/00144.xml,data/labels/00144.txt,"<PandasArray>
[1700, 2398, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '85'), ('ymin', '821'), ('xmax', '1129'), ('ymax', '1288')]))])]
Length: 1, dtype: object"
00145.PNG,data/images/00145.PNG,data/labels/00145.xml,data/labels/00145.txt,"<PandasArray>
[582, 659, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '52'), ('ymin', '380'), ('xmax', '562'), ('ymax', '489')]))])]
Length: 1, dtype: object"
00146.PNG,data/images/00146.PNG,data/labels/00146.xml,data/labels/00146.txt,"<PandasArray>
[791, 1024, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '69'), ('ymin', '403'), ('xmax', '719'), ('ymax', '782')]))])]
Length: 1, dtype: object"
00147.PNG,data/images/00147.PNG,data/labels/00147.xml,data/labels/00147.txt,"<PandasArray>
[661, 493, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '12'), ('ymin', '242'), ('xmax', '650'), ('ymax', '480')]))])]
Length: 1, dtype: object"
00148.PNG,data/images/00148.PNG,data/labels/00148.xml,data/labels/00148.txt,"<PandasArray>
[1542, 878, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '47'), ('ymin', '434'), ('xmax', '1498'), ('ymax', '674')]))])]
Length: 1, dtype: object"
00149.PNG,data/images/00149.PNG,data/labels/00149.xml,data/labels/00149.txt,"<PandasArray>
[2480, 2663, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '42'), ('ymin', '123'), ('xmax', '1021'), ('ymax', '1127')]))])]
Length: 1, dtype: object"
00150.PNG,data/images/00150.PNG,data/labels/00150.xml,data/labels/00150.txt,"<PandasArray>
[830, 577, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '42'), ('ymin', '367'), ('xmax', '780'), ('ymax', '522')]))])]
Length: 1, dtype: object"
00151.PNG,data/images/00151.PNG,data/labels/00151.xml,data/labels/00151.txt,"<PandasArray>
[1654, 1166, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '38'), ('ymin', '377'), ('xmax', '1611'), ('ymax', '689')]))])]
Length: 1, dtype: object"
00152.PNG,data/images/00152.PNG,data/labels/00152.xml,data/labels/00152.txt,"<PandasArray>
[691, 932, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '15'), ('ymin', '429'), ('xmax', '668'), ('ymax', '802')]))])]
Length: 1, dtype: object"
00153.PNG,data/images/00153.PNG,data/labels/00153.xml,data/labels/00153.txt,"<PandasArray>
[737, 1007, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '16'), ('ymin', '512'), ('xmax', '719'), ('ymax', '917')]))])]
Length: 1, dtype: object"
00154.PNG,data/images/00154.PNG,data/labels/00154.xml,data/labels/00154.txt,"<PandasArray>
[592, 786, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '14'), ('ymin', '325'), ('xmax', '575'), ('ymax', '659')]))])]
Length: 1, dtype: object"
00155.PNG,data/images/00155.PNG,data/labels/00155.xml,data/labels/00155.txt,"<PandasArray>
[197, 256, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '10'), ('ymin', '79'), ('xmax', '190'), ('ymax', '219')]))])]
Length: 1, dtype: object"
00156.PNG,data/images/00156.PNG,data/labels/00156.xml,data/labels/00156.txt,"<PandasArray>
[267, 188, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '10'), ('ymin', '70'), ('xmax', '258'), ('ymax', '133')]))])]
Length: 1, dtype: object"
00157.PNG,data/images/00157.PNG,data/labels/00157.xml,data/labels/00157.txt,"<PandasArray>
[197, 255, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '11'), ('ymin', '91'), ('xmax', '185'), ('ymax', '201')]))])]
Length: 1, dtype: object"
00158.PNG,data/images/00158.PNG,data/labels/00158.xml,data/labels/00158.txt,"<PandasArray>
[213, 237, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '26'), ('ymin', '146'), ('xmax', '187'), ('ymax', '207')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '25'), ('ymin', '74'), ('xmax', '187'), ('ymax', '139')]))])]
Length: 2, dtype: object"
00159.PNG,data/images/00159.PNG,data/labels/00159.xml,data/labels/00159.txt,"<PandasArray>
[500, 500, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '14'), ('ymin', '191'), ('xmax', '487'), ('ymax', '500')]))])]
Length: 1, dtype: object"
00160.PNG,data/images/00160.PNG,data/labels/00160.xml,data/labels/00160.txt,"<PandasArray>
[1754, 1274, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '322'), ('ymin', '511'), ('xmax', '1638'), ('ymax', '1069')]))])]
Length: 1, dtype: object"
00161.PNG,data/images/00161.PNG,data/labels/00161.xml,data/labels/00161.txt,"<PandasArray>
[655, 468, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '76'), ('ymin', '271'), ('xmax', '604'), ('ymax', '447')]))])]
Length: 1, dtype: object"
00162.PNG,data/images/00162.PNG,data/labels/00162.xml,data/labels/00162.txt,"<PandasArray>
[866, 427, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '7'), ('ymin', '262'), ('xmax', '846'), ('ymax', '398')]))])]
Length: 1, dtype: object"
00163.PNG,data/images/00163.PNG,data/labels/00163.xml,data/labels/00163.txt,"<PandasArray>
[518, 703, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '25'), ('ymin', '239'), ('xmax', '314'), ('ymax', '464')]))])]
Length: 1, dtype: object"
00164.PNG,data/images/00164.PNG,data/labels/00164.xml,data/labels/00164.txt,"<PandasArray>
[518, 703, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '25'), ('ymin', '235'), ('xmax', '313'), ('ymax', '466')]))])]
Length: 1, dtype: object"
00165.PNG,data/images/00165.PNG,data/labels/00165.xml,data/labels/00165.txt,"<PandasArray>
[382, 494, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '31'), ('ymin', '147'), ('xmax', '351'), ('ymax', '334')]))])]
Length: 1, dtype: object"
00166.PNG,data/images/00166.PNG,data/labels/00166.xml,data/labels/00166.txt,"<PandasArray>
[496, 644, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '20'), ('ymin', '122'), ('xmax', '467'), ('ymax', '325')]))])]
Length: 1, dtype: object"
00167.PNG,data/images/00167.PNG,data/labels/00167.xml,data/labels/00167.txt,"<PandasArray>
[213, 300, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '12'), ('ymin', '84'), ('xmax', '205'), ('ymax', '217')]))])]
Length: 1, dtype: object"
00168.PNG,data/images/00168.PNG,data/labels/00168.xml,data/labels/00168.txt,"<PandasArray>
[301, 241, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '8'), ('ymin', '112'), ('xmax', '294'), ('ymax', '149')]))])]
Length: 1, dtype: object"
00169.PNG,data/images/00169.PNG,data/labels/00169.xml,data/labels/00169.txt,"<PandasArray>
[740, 600, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '140'), ('ymin', '258'), ('xmax', '616'), ('ymax', '434')]))])]
Length: 1, dtype: object"
00170.PNG,data/images/00170.PNG,data/labels/00170.xml,data/labels/00170.txt,"<PandasArray>
[600, 730, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '81'), ('ymin', '270'), ('xmax', '537'), ('ymax', '556')]))])]
Length: 1, dtype: object"
00171.PNG,data/images/00171.PNG,data/labels/00171.xml,data/labels/00171.txt,"<PandasArray>
[600, 730, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '2'), ('ymin', '265'), ('xmax', '600'), ('ymax', '659')]))])]
Length: 1, dtype: object"
00172.PNG,data/images/00172.PNG,data/labels/00172.xml,data/labels/00172.txt,"<PandasArray>
[1234, 762, 3]
Length: 3, dtype: int32",4,"<PandasArray>
[  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '1'), ('ymin', '125'), ('xmax', '401'), ('ymax', '337')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '415'), ('ymin', '98'), ('xmax', '815'), ('ymax', '413')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '825'), ('ymin', '93'), ('xmax', '1227'), ('ymax', '203')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '27'), ('ymin', '524'), ('xmax', '1230'), ('ymax', '721')]))])]
Length: 4, dtype: object"
00173.PNG,data/images/00173.PNG,data/labels/00173.xml,data/labels/00173.txt,"<PandasArray>
[1280, 720, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '271'), ('ymin', '384'), ('xmax', '993'), ('ymax', '707')]))])]
Length: 1, dtype: object"
00174.PNG,data/images/00174.PNG,data/labels/00174.xml,data/labels/00174.txt,"<PandasArray>
[1276, 1670, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '518'), ('ymin', '663'), ('xmax', '1225'), ('ymax', '1091')]))])]
Length: 1, dtype: object"
00175.PNG,data/images/00175.PNG,data/labels/00175.xml,data/labels/00175.txt,"<PandasArray>
[300, 400, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '147'), ('ymin', '141'), ('xmax', '296'), ('ymax', '241')]))])]
Length: 1, dtype: object"
00176.PNG,data/images/00176.PNG,data/labels/00176.xml,data/labels/00176.txt,"<PandasArray>
[706, 455, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '21'), ('ymin', '167'), ('xmax', '313'), ('ymax', '334')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '379'), ('ymin', '170'), ('xmax', '679'), ('ymax', '367')]))])]
Length: 2, dtype: object"
00177.PNG,data/images/00177.PNG,data/labels/00177.xml,data/labels/00177.txt,"<PandasArray>
[301, 241, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '7'), ('ymin', '111'), ('xmax', '293'), ('ymax', '150')]))])]
Length: 1, dtype: object"
00178.PNG,data/images/00178.PNG,data/labels/00178.xml,data/labels/00178.txt,"<PandasArray>
[1000, 541, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '137'), ('ymin', '282'), ('xmax', '859'), ('ymax', '541')]))])]
Length: 1, dtype: object"
00179.PNG,data/images/00179.PNG,data/labels/00179.xml,data/labels/00179.txt,"<PandasArray>
[1500, 1706, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '64'), ('ymin', '1099'), ('xmax', '1441'), ('ymax', '1665')]))])]
Length: 1, dtype: object"
00180.PNG,data/images/00180.PNG,data/labels/00180.xml,data/labels/00180.txt,"<PandasArray>
[812, 734, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '33'), ('ymin', '439'), ('xmax', '775'), ('ymax', '590')]))])]
Length: 1, dtype: object"
00181.PNG,data/images/00181.PNG,data/labels/00181.xml,data/labels/00181.txt,"<PandasArray>
[977, 540, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '659'), ('ymin', '149'), ('xmax', '939'), ('ymax', '308')]))])]
Length: 1, dtype: object"
00182.PNG,data/images/00182.PNG,data/labels/00182.xml,data/labels/00182.txt,"<PandasArray>
[721, 558, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '52'), ('ymin', '283'), ('xmax', '645'), ('ymax', '467')]))])]
Length: 1, dtype: object"
00183.PNG,data/images/00183.PNG,data/labels/00183.xml,data/labels/00183.txt,"<PandasArray>
[600, 730, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '20'), ('ymin', '224'), ('xmax', '573'), ('ymax', '311')]))])]
Length: 1, dtype: object"
00184.PNG,data/images/00184.PNG,data/labels/00184.xml,data/labels/00184.txt,"<PandasArray>
[425, 551, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '40'), ('ymin', '229'), ('xmax', '380'), ('ymax', '452')]))])]
Length: 1, dtype: object"
00185.PNG,data/images/00185.PNG,data/labels/00185.xml,data/labels/00185.txt,"<PandasArray>
[500, 650, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '29'), ('ymin', '251'), ('xmax', '468'), ('ymax', '586')]))])]
Length: 1, dtype: object"
00186.PNG,data/images/00186.PNG,data/labels/00186.xml,data/labels/00186.txt,"<PandasArray>
[1768, 2500, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '93'), ('ymin', '718'), ('xmax', '1720'), ('ymax', '1999')]))])]
Length: 1, dtype: object"
00187.PNG,data/images/00187.PNG,data/labels/00187.xml,data/labels/00187.txt,"<PandasArray>
[926, 798, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '37'), ('ymin', '458'), ('xmax', '896'), ('ymax', '665')]))])]
Length: 1, dtype: object"
00188.PNG,data/images/00188.PNG,data/labels/00188.xml,data/labels/00188.txt,"<PandasArray>
[600, 730, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '67'), ('ymin', '367'), ('xmax', '570'), ('ymax', '716')]))])]
Length: 1, dtype: object"
00189.PNG,data/images/00189.PNG,data/labels/00189.xml,data/labels/00189.txt,"<PandasArray>
[600, 779, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '54'), ('ymin', '305'), ('xmax', '546'), ('ymax', '645')]))])]
Length: 1, dtype: object"
00190.PNG,data/images/00190.PNG,data/labels/00190.xml,data/labels/00190.txt,"<PandasArray>
[950, 600, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '655'), ('ymin', '122'), ('xmax', '913'), ('ymax', '270')]))])]
Length: 1, dtype: object"
00191.PNG,data/images/00191.PNG,data/labels/00191.xml,data/labels/00191.txt,"<PandasArray>
[490, 362, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '11'), ('ymin', '195'), ('xmax', '483'), ('ymax', '345')]))])]
Length: 1, dtype: object"
00192.PNG,data/images/00192.PNG,data/labels/00192.xml,data/labels/00192.txt,"<PandasArray>
[600, 730, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '6'), ('ymin', '361'), ('xmax', '596'), ('ymax', '570')]))])]
Length: 1, dtype: object"
00193.PNG,data/images/00193.PNG,data/labels/00193.xml,data/labels/00193.txt,"<PandasArray>
[802, 434, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '19'), ('ymin', '25'), ('xmax', '779'), ('ymax', '401')]))])]
Length: 1, dtype: object"
00194.PNG,data/images/00194.PNG,data/labels/00194.xml,data/labels/00194.txt,"<PandasArray>
[364, 456, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '19'), ('ymin', '161'), ('xmax', '347'), ('ymax', '342')]))])]
Length: 1, dtype: object"
